,deal_id,deal_date,deal_year,firm_name,firm_id,round_total_raw,round_total,num_investors,avg_invest_per_investor,investor_name,deal_type,country,city,year_founded,codex_category,market,problem_1,problem_2,problem_3,analytics,ai,point_integrated,firm_age
117,DEAL0082,2011-12-15,2011,PacerPro,FIRM0181,620000,620000.0,1,620000.0,undisclosed,Seed Fund,USA,San Francisco,2011,Legal Research,Corporate,Legal Research,NONE,NONE,0.0,0.0,Point Solution,0
118,DEAL0084,2011-12-24,2011,JusticeBox,FIRM0174,100000,100000.0,1,100000.0,undisclosed,Seed Fund,USA,New York,2011,Online Dispute Resolution,Corporate,LitTech ,Workflow & PM,NONE,0.0,0.0,Point Solution,0
119,DEAL0087,2012-01-01,2012,Quolaw,FIRM0186,10929.3,10929.3,1,10929.3,Wayra,Seed Fund,Spain,Barcelona,2011,Legal Practice Management,Corporate,Workflow & PM,Legal Ops,NONE,1.0,0.0,Integrated Solution,1
120,DEAL0088,2012-01-10,2012,Hire An Esquire,FIRM0169,25000,25000.0,1,25000.0,undisclosed,Seed Fund,USA,New York,2011,Legal Marketplace,Corporate,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,1
121,DEAL0089,2012-01-10,2012,IP Street,FIRM0131,2200000,2200000.0,1,2200000.0,undisclosed,Venture Capital,USA,Washington,2010,Legal Analytics,Corporate,Other Practice Tech,NONE,NONE,1.0,0.0,Point Solution,2
122,DEAL0090,2012-01-20,2012,Clio,FIRM0085,6000000,6000000.0,2,3000000.0,Acton Capital Partners,Series B,Canada,Burnaby,2008,Legal Practice Management,Corporate,Other Practice Tech,Legal Ops,Legal Research,1.0,0.0,Integrated Solution,4
123,DEAL0090,2012-01-20,2012,Clio,FIRM0085,above,6000000.0,2,3000000.0,Point Nine Capital,Series B,Canada,Burnaby,2008,Legal Practice Management,Corporate,Other Practice Tech,Legal Ops,Legal Research,1.0,0.0,Integrated Solution,4
124,DEAL0091,2012-01-21,2012,vLex,FIRM0022,5000000,5000000.0,1,5000000.0,Caixa Capital Risc,Venture Capital,Spain,Barcelona,1998,Legal Research,Corporate,Legal Research,KM,NONE,1.0,1.0,Point Solution,14
125,DEAL0092,2012-03-02,2012,eBrevia,FIRM0220,25000,25000.0,1,25000.0,Connecticut Innovations,Convertible Note,USA,Stamford,2012,Legal Analytics,Corporate,Contracts,DealTech,Workflow & PM,1.0,1.0,Integrated Solution,0
126,DEAL0093,2012-03-19,2012,RPost,FIRM0037,2700000,2700000.0,1,2700000.0,undisclosed,Venture Capital,USA,Los Angeles,2000,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,12
127,DEAL0094,2012-04-10,2012,Catalyst Repository Systems,FIRM0031,32000000,32000000.0,1,32000000.0,FTV Capital,Private Equity,USA,Denvar,2000,E-Discovery,Corporate,eDiscovery,Legal Ops,NONE,1.0,0.0,Integrated Solution,12
128,DEAL0095,2012-04-19,2012,Peppercorn,FIRM0260,31250,31250.0,1,31250.0,undisclosed,Seed Fund,Italy,Milano,2012,Legal Document Automation,Consumer,Contracts,NONE,NONE,0.0,0.0,Point Solution,0
129,DEAL0096,2012-06-01,2012,cicayda,FIRM0208,1000000,1000000.0,1,1000000.0,undisclosed,Seed Fund,USA,Nashville,2012,Legal Practice Management,Corporate,Workflow & PM,eDiscovery,NONE,1.0,0.0,Integrated Solution,0
130,DEAL0097,2012-07-01,2012,Ravel Law,FIRM0263,above,1000000.0,3,333333.3333333333,New Enterprise Associates,Seed Fund,USA,San Francisco,2012,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,0
131,DEAL0097,2012-07-01,2012,Ravel Law,FIRM0263,1100000,1100000.0,3,366666.6666666667,North Bridge Venture Partners & Growth Equity,Seed Fund,USA,San Francisco,2012,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,0
132,DEAL0097,2012-07-01,2012,Ravel Law,FIRM0263,above,1100000.0,3,366666.6666666667,Ulu Ventures,Seed Fund,USA,San Francisco,2012,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,1.0,Point Solution,0
133,DEAL0098,2012-07-10,2012,LegalCrunch,FIRM0351,20000,20000.0,1,20000.0,undisclosed,Angel,USA,New York,2012,Legal Document Automation,Consumer,Contracts,NONE,NONE,0.0,0.0,Point Solution,0
134,DEAL0099,2012-07-26,2012,Lex Machina,FIRM0107,2000000,2000000.0,6,333333.3333333333,AME Cloud Ventures,Seed Fund,USA,Menlo Park,2009,Legal Analytics,Corporate,Legal Research,LitTech ,NONE,1.0,0.0,Point Solution,3
135,DEAL0099,2012-07-26,2012,Lex Machina,FIRM0107,above,2000000.0,6,333333.3333333333,Costanoa Venture Capital,Seed Fund,USA,Menlo Park,2009,Legal Analytics,Corporate,Legal Research,LitTech ,NONE,1.0,0.0,Point Solution,3
136,DEAL0099,2012-07-26,2012,Lex Machina,FIRM0107,above,2000000.0,6,333333.3333333333,InnoSpring Seed Fund,Seed Fund,USA,Menlo Park,2009,Legal Analytics,Corporate,Legal Research,LitTech ,NONE,1.0,0.0,Point Solution,3
137,DEAL0099,2012-07-26,2012,Lex Machina,FIRM0107,above,2000000.0,6,333333.3333333333,TEEC Angel Fund,Seed Fund,USA,Menlo Park,2009,Legal Analytics,Corporate,Legal Research,LitTech ,NONE,1.0,0.0,Point Solution,3
138,DEAL0099,2012-07-26,2012,Lex Machina,FIRM0107,above,2000000.0,6,333333.3333333333,Ulu Ventures,Seed Fund,USA,Menlo Park,2009,Legal Analytics,Corporate,Legal Research,LitTech ,NONE,1.0,0.0,Point Solution,3
139,DEAL0099,2012-07-26,2012,Lex Machina,FIRM0107,above,2000000.0,6,333333.3333333333,XSeed Capital,Seed Fund,USA,Menlo Park,2009,Legal Analytics,Corporate,Legal Research,LitTech ,NONE,1.0,0.0,Point Solution,3
140,DEAL0100,2012-08-07,2012,DocuSign,FIRM0045,55700000,55700000.0,6,9283333.333333334,Accel Partners,Series D,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,9
141,DEAL0100,2012-08-07,2012,DocuSign,FIRM0045,above,55700000.0,6,9283333.333333334,Comcast Ventures,Series D,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,9
142,DEAL0100,2012-08-07,2012,DocuSign,FIRM0045,above,55700000.0,6,9283333.333333334,Google Ventures,Series D,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,9
143,DEAL0100,2012-08-07,2012,DocuSign,FIRM0045,above,55700000.0,6,9283333.333333334,Kleiner Perkins Caufield & Byes,Series D,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,9
144,DEAL0100,2012-08-07,2012,DocuSign,FIRM0045,above,55700000.0,6,9283333.333333334,Rose Park Advisors,Series D,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,9
145,DEAL0100,2012-08-07,2012,DocuSign,FIRM0045,above,55700000.0,6,9283333.333333334,Sapphire Ventures,Series D,USA,San Francisco,2003,Legal Practice Management,Corporate,Contracts,Other Practice Tech,NONE,0.0,0.0,Point Solution,9
146,DEAL0101,2012-08-24,2012,Clearpath Immigration,FIRM0084,200000,200000.0,1,200000.0,ff Venture Capital,Series B,USA,Miami,2008,Legal Document Automation,Consumer,Contracts,NONE,NONE,1.0,0.0,Integrated Solution,4
147,DEAL0103,2012-09-12,2012,Workshare,FIRM0027,28000000,28000000.0,2,14000000.0,Business Growth Fund,Debt Financing,UK,London,1999,Legal Analytics,Corporate,Contracts,Legal Research,NONE,0.0,0.0,Point Solution,13
148,DEAL0103,2012-09-12,2012,Workshare,FIRM0027,Above,28000000.0,2,14000000.0,Scottish Equity Partners,Debt Financing,UK,London,1999,Legal Analytics,Corporate,Contracts,Legal Research,NONE,0.0,0.0,Point Solution,13
149,DEAL0104,2012-09-20,2012,experdocs (Archevos Corporation),FIRM0100,10000,10000.0,1,10000.0,undisclosed,Debt Financing,USA,Las Vegas,2009,Legal Practice Management,Corporate,Contracts,KM,NONE,0.0,0.0,Integrated Solution,3
150,DEAL0106,2012-09-26,2012,Mimecast,FIRM0178,62000000,62000000.0,2,31000000.0,Dawn Capital,Series B,UK,London,2003,E-Discovery,Corporate,eDiscovery,NONE,NONE,1.0,0.0,Point Solution,9
151,DEAL0106,2012-09-26,2012,Mimecast,FIRM0178,Above,62000000.0,2,31000000.0,Insights Venture Partners,Series B,UK,London,2003,E-Discovery,Corporate,eDiscovery,NONE,NONE,1.0,0.0,Point Solution,9
152,DEAL0107,2012-09-30,2012,Shake,FIRM0271,1000000,1000000.0,1,1000000.0,RRE Ventures,Seed Fund,USA,New York,2012,Legal Document Automation,Consumer,Contracts,NONE,NONE,0.0,0.0,Point Solution,0
153,DEAL0108,2012-10-01,2012,LawKick,FIRM0241,30000,30000.0,1,30000.0,undisclosed,Seed Fund,USA,Santa Monica,2012,Legal Marketplace,Consumer,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,0
154,DEAL0111,2012-10-11,2012,TitanFile,FIRM0192,Above,30000.0,2,15000.0,First Angel Network,Seed Fund,Canada,Ontario,2011,Legal Practice Management,Corporate,Contracts,Workflow & PM,NONE,0.0,0.0,Point Solution,1
155,DEAL0111,2012-10-11,2012,TitanFile,FIRM0192,1100000,1100000.0,2,550000.0,Innovacorp,Seed Fund,Canada,Ontario,2011,Legal Practice Management,Corporate,Contracts,Workflow & PM,NONE,0.0,0.0,Point Solution,1
156,DEAL0112,2012-10-20,2012,Startup Quest,FIRM0273,Above,1100000.0,2,550000.0,Idyllic Software,Seed Fund,USA,Colorado,2012,Legal Education,Corporate,Legal Education,NONE,NONE,0.0,0.0,Point Solution,0
157,DEAL0112,2012-10-20,2012,Startup Quest,FIRM0273,100000,100000.0,2,50000.0,Start-Up Chile,Seed Fund,USA,Colorado,2012,Legal Education,Corporate,Legal Education,NONE,NONE,0.0,0.0,Point Solution,0
158,DEAL0113,2012-10-26,2012,LegalFácil,FIRM0177,40000,40000.0,1,40000.0,Start-Up Chile,Seed Fund,Argentina,Buenos Aires,2011,Legal Document Automation,Consumer,Peak Load / Staffing,Contracts,NONE,0.0,0.0,Point Solution,1
159,DEAL0114,2012-11-03,2012,Lawdingo,FIRM0239,100000,100000.0,1,100000.0,Y Combinator,Seed Fund,USA,New York,2012,Legal Marketplace,Corporate,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,0
160,DEAL0115,2012-11-15,2012,Modria,FIRM0179,above,100000.0,6,16666.666666666668,Advanced Technology Ventures,Angel,USA,California,2011,Online Dispute Resolution,Corporate,LitTech ,Workflow & PM,NONE,0.0,0.0,Point Solution,1
161,DEAL0115,2012-11-15,2012,Modria,FIRM0179,1300000,1300000.0,6,216666.66666666666,Battery Ventures,Angel,USA,California,2011,Online Dispute Resolution,Corporate,LitTech ,Workflow & PM,NONE,0.0,0.0,Point Solution,1
162,DEAL0115,2012-11-15,2012,Modria,FIRM0179,above,1300000.0,6,216666.66666666666,Eigenvalue,Angel,USA,California,2011,Online Dispute Resolution,Corporate,LitTech ,Workflow & PM,NONE,0.0,0.0,Point Solution,1
163,DEAL0115,2012-11-15,2012,Modria,FIRM0179,above,1300000.0,6,216666.66666666666,Kapor Capital,Angel,USA,California,2011,Online Dispute Resolution,Corporate,LitTech ,Workflow & PM,NONE,0.0,0.0,Point Solution,1
164,DEAL0115,2012-11-15,2012,Modria,FIRM0179,above,1300000.0,6,216666.66666666666,Kima Ventures,Angel,USA,California,2011,Online Dispute Resolution,Corporate,LitTech ,Workflow & PM,NONE,0.0,0.0,Point Solution,1
165,DEAL0115,2012-11-15,2012,Modria,FIRM0179,above,1300000.0,6,216666.66666666666,Silas Capital,Angel,USA,California,2011,Online Dispute Resolution,Corporate,LitTech ,Workflow & PM,NONE,0.0,0.0,Point Solution,1
166,DEAL0117,2012-12-11,2012,Judicata,FIRM0233,2000000,2000000.0,1,2000000.0,SV Angel,Venture Capital,USA,San Francisco,2012,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,0.0,Point Solution,0
167,DEAL0118,2013-01-01,2013,cicayda,FIRM0208,2000000,2000000.0,1,2000000.0,undisclosed,Series A,USA,Nashville,2012,Legal Practice Management,Corporate,Workflow & PM,eDiscovery,NONE,1.0,0.0,Integrated Solution,1
168,DEAL0120,2013-01-03,2013,Docracy,FIRM0165,200000,200000.0,1,200000.0,undisclosed,Venture Capital,USA,New York,2011,Legal Document Automation,Consumer,Contracts,NONE,NONE,0.0,0.0,Point Solution,2
169,DEAL0121,2013-01-09,2013,Everlaw,FIRM0125,above,200000.0,2,100000.0,K9 Ventures,Venture Capital,USA,California,2010,Legal Practice Management,Corporate,Other Practice Tech,Legal Ops,Workflow & PM,1.0,0.0,Integrated Solution,3
170,DEAL0121,2013-01-09,2013,Everlaw,FIRM0125,850000,850000.0,2,425000.0,Ulu Ventures,Venture Capital,USA,California,2010,Legal Practice Management,Corporate,Other Practice Tech,Legal Ops,Workflow & PM,1.0,0.0,Integrated Solution,3
171,DEAL0122,2013-01-13,2013,FindMySong,FIRM0167,125000,125000.0,1,125000.0,CultureCom,Seed Fund,USA,Los Angeles,2011,Legal Document Automation,Consumer,Contracts,NONE,NONE,0.0,0.0,Point Solution,2
172,DEAL0123,2013-01-24,2013,RETiDoc,FIRM0267,37500,37500.0,1,37500.0,LAUNCHub Ventures,Seed Fund,Bulgaria,Sofia,2012,Legal Document Automation,Corporate,Contracts,eDiscovery,NONE,1.0,0.0,Point Solution,1
173,DEAL0125,2013-02-01,2013,Quolaw,FIRM0186,25214.399999999998,25214.399999999998,1,25214.399999999998,Wayra,Convertible Note,Spain,Barcelona,2011,Legal Practice Management,Corporate,Workflow & PM,Legal Ops,NONE,1.0,0.0,Integrated Solution,2
174,DEAL0126,2013-02-06,2013,Axiom,FIRM0030,28000000,28000000.0,1,28000000.0,undisclosed,Venture Capital,USA,New York,2000,Legal Marketplace,Corporate,Peak Load / Staffing,DealTech,RegTech,1.0,0.0,Integrated Solution,13
175,DEAL0128,2013-02-13,2013,Lex Machina,FIRM0107,2400000,2400000.0,1,2400000.0,undisclosed,Venture Capital,USA,Menlo Park,2009,Legal Analytics,Corporate,Legal Research,LitTech ,NONE,1.0,0.0,Point Solution,4
176,DEAL0129,2013-02-28,2013,eBrevia,FIRM0220,425000,425000.0,1,425000.0,Connecticut Innovations,Seed Fund,USA,Stamford,2012,Legal Analytics,Corporate,Contracts,DealTech,Workflow & PM,1.0,1.0,Integrated Solution,1
177,DEAL0131,2013-03-25,2013,eBrevia,FIRM0220,10000,10000.0,1,10000.0,CT Next,Grant,USA,Stamford,2012,Legal Analytics,Corporate,Contracts,DealTech,Workflow & PM,1.0,1.0,Integrated Solution,1
178,DEAL0132,2013-03-27,2013,Allegory Law,FIRM0513,550000,550000.0,1,550000.0,3800 Carpenter Realty Corp,Seed Fund,USA,New York,2011,Legal Analytics,Corporate,KM,LitTech ,NONE,1.0,0.0,Integrated Solution,2
179,DEAL0133,2013-04-01,2013,LegalTrek,FIRM0356,31250,31250.0,1,31250.0,Eleven,Seed Fund,Germany,Berlin,2013,Legal Practice Management,Corporate,Other Practice Tech,Workflow & PM,Legal Ops,1.0,0.0,Integrated Solution,0
180,DEAL0134,2013-04-01,2013,Pbworks,FIRM0063,3900000,3900000.0,1,3900000.0,Seraph Group,Venture Capital,USA,California,2005,Legal Document Automation,Corporate,Workflow & PM,KM,Other Practice Tech,1.0,0.0,Integrated Solution,8
181,DEAL0135,2013-04-01,2013,SupportPay,FIRM0191,100000,100000.0,1,100000.0,TEC Ventures,Seed Fund,USA,California,2011,Legal Document Automation,Consumer,Legal Ops,Contracts,NONE,0.0,0.0,Integrated Solution,2
182,DEAL0136,2013-04-01,2013,UpCounsel,FIRM0276,100000,100000.0,1,100000.0,AngelPad,Seed Fund,USA,San Francisco,2012,Legal Marketplace,Corporate,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,1
183,DEAL0137,2013-04-14,2013,elAbogado,FIRM0124,500000,500000.0,1,500000.0,Cabiedes & Partners,Seed Fund,Spain,Barcelona,2010,Legal Marketplace,Consumer,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,3
184,DEAL0138,2013-04-29,2013,CaseFlex,FIRM0206,250000,250000.0,1,250000.0,undisclosed,Seed Fund,USA,New York,2012,Legal Research,Corporate,Legal Research,NONE,NONE,0.0,0.0,Point Solution,1
185,DEAL0140,2013-05-01,2013,eBrevia,FIRM0220,25000,25000.0,1,25000.0,Connecticut Innovations,Seed Fund,USA,Stamford,2012,Legal Analytics,Corporate,Contracts,DealTech,Workflow & PM,1.0,1.0,Integrated Solution,1
186,DEAL0141,2013-05-01,2013,Lex Machina,FIRM0107,4800000,4800000.0,3,1600000.0,Costanoa Venture Capital,Series A,USA,Menlo Park,2009,Legal Analytics,Corporate,Legal Research,LitTech ,NONE,1.0,0.0,Point Solution,4
187,DEAL0141,2013-05-01,2013,Lex Machina,FIRM0107,above,4800000.0,3,1600000.0,Cue Ball,Series A,USA,Menlo Park,2009,Legal Analytics,Corporate,Legal Research,LitTech ,NONE,1.0,0.0,Point Solution,4
188,DEAL0141,2013-05-01,2013,Lex Machina,FIRM0107,above,4800000.0,3,1600000.0,XSeed Capital,Series A,USA,Menlo Park,2009,Legal Analytics,Corporate,Legal Research,LitTech ,NONE,1.0,0.0,Point Solution,4
189,DEAL0142,2013-05-01,2013,Mark43,FIRM0253,75000,75000.0,1,75000.0,Harvard University,Grant,USA,New York,2012,E-Discovery,Corporate,Legal Ops,Other Practice Tech,NONE,1.0,0.0,Integrated Solution,1
190,DEAL0143,2013-05-09,2013,Clearpath Immigration,FIRM0084,1100000,1100000.0,1,1100000.0,ff Venture Capital,Convertible Note,USA,Miami,2008,Legal Document Automation,Consumer,Contracts,NONE,NONE,1.0,0.0,Integrated Solution,5
191,DEAL0145,2013-05-13,2013,Rocket Lawyer,FIRM0091,19000000,19000000.0,5,3800000.0,August Capital,Series C,USA,San Francisco,2008,Legal Document Automation,Consumer,Contracts,Peak Load / Staffing,NONE,0.0,0.0,Point Solution,5
192,DEAL0145,2013-05-13,2013,Rocket Lawyer,FIRM0091,above,19000000.0,5,3800000.0,Google Ventures,Series C,USA,San Francisco,2008,Legal Document Automation,Consumer,Contracts,Peak Load / Staffing,NONE,0.0,0.0,Point Solution,5
193,DEAL0145,2013-05-13,2013,Rocket Lawyer,FIRM0091,above,19000000.0,5,3800000.0,Investor Growth Capital,Series C,USA,San Francisco,2008,Legal Document Automation,Consumer,Contracts,Peak Load / Staffing,NONE,0.0,0.0,Point Solution,5
194,DEAL0145,2013-05-13,2013,Rocket Lawyer,FIRM0091,above,19000000.0,5,3800000.0,Morgan Stanley,Series C,USA,San Francisco,2008,Legal Document Automation,Consumer,Contracts,Peak Load / Staffing,NONE,0.0,0.0,Point Solution,5
195,DEAL0145,2013-05-13,2013,Rocket Lawyer,FIRM0091,above,19000000.0,5,3800000.0,Sallfort Privatbank,Series C,USA,San Francisco,2008,Legal Document Automation,Consumer,Contracts,Peak Load / Staffing,NONE,0.0,0.0,Point Solution,5
196,DEAL0146,2013-05-28,2013,Judicata,FIRM0233,above,19000000.0,2,9500000.0,Founders Fund,Series A,USA,San Francisco,2012,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,0.0,Point Solution,1
197,DEAL0146,2013-05-28,2013,Judicata,FIRM0233,5800000,5800000.0,2,2900000.0,Khosla Ventures,Series A,USA,San Francisco,2012,Legal Research,Corporate,Legal Research,NONE,NONE,1.0,0.0,Point Solution,1
198,DEAL0147,2013-05-28,2013,LawKick,FIRM0241,20000,20000.0,1,20000.0,undisclosed,Seed Fund,USA,Santa Monica,2012,Legal Marketplace,Consumer,Peak Load / Staffing,NONE,NONE,0.0,0.0,Point Solution,1
199,DEAL0148,2013-06-01,2013,everplans,FIRM0225,1400000,1400000.0,1,1400000.0,Scout Ventures,Seed Fund,USA,New York,2012,Legal Document Automation,Consumer,Contracts,NONE,NONE,0.0,0.0,Point Solution,1
200,DEAL0149,2013-06-01,2013,FiscalNote,FIRM0326,25000,25000.0,1,25000.0,Plug and Play,Convertible Note,USA,Washington,2013,Legal Analytics,Corporate,Workflow & PM,NONE,NONE,1.0,1.0,Integrated Solution,0
201,DEAL0150,2013-06-03,2013,NetLex,FIRM0369,37500,37500.0,1,37500.0,undisclosed,Seed Fund,Italy,Rome,2013,Legal Practice Management,Corporate,Legal Ops,Workflow & PM,Other Practice Tech,1.0,0.0,Integrated Solution,0
202,DEAL0151,2013-06-12,2013,FindMySong,FIRM0167,125000,125000.0,1,125000.0,undisclosed,Seed Fund,USA,Los Angeles,2011,Legal Document Automation,Consumer,Contracts,NONE,NONE,0.0,0.0,Point Solution,2
203,DEAL0152,2013-06-28,2013,Juristat,FIRM0235,160000,160000.0,1,160000.0,Capital Innovators,Seed Fund,USA,St Louis,2012,Legal Analytics,Corporate,Other Practice Tech,Contracts,NONE,1.0,0.0,Point Solution,1
204,DEAL0153,2013-07-01,2013,FiscalNote,FIRM0326,6500,6500.0,1,6500.0,University of Maryland,Grant,USA,Washington,2013,Legal Analytics,Corporate,Workflow & PM,NONE,NONE,1.0,1.0,Integrated Solution,0
205,DEAL0154,2013-07-01,2013,Infinote,FIRM0170,1500000,1500000.0,1,1500000.0,undisclosed,Seed Fund,USA,California,2011,Legal Document Automation,Corporate,Legal Research,eDiscovery,NONE,1.0,1.0,Point Solution,2
206,DEAL0155,2013-07-01,2013,Juristat,FIRM0235,50000,50000.0,1,50000.0,Arch Grants,Grant,USA,St Louis,2012,Legal Analytics,Corporate,Other Practice Tech,Contracts,NONE,1.0,0.0,Point Solution,1
207,DEAL0156,2013-07-01,2013,Modria,FIRM0179,5000000,5000000.0,2,2500000.0,Foundry Group,Series A,USA,California,2011,Online Dispute Resolution,Corporate,LitTech ,Workflow & PM,NONE,0.0,0.0,Point Solution,2
208,DEAL0156,2013-07-01,2013,Modria,FIRM0179,above,5000000.0,2,2500000.0,Jumpstart Ventures,Series A,USA,California,2011,Online Dispute Resolution,Corporate,LitTech ,Workflow & PM,NONE,0.0,0.0,Point Solution,2
209,DEAL0157,2013-07-15,2013,cicayda,FIRM0208,1000000,1000000.0,1,1000000.0,undisclosed,Venture Capital,USA,Nashville,2012,Legal Practice Management,Corporate,Workflow & PM,eDiscovery,NONE,1.0,0.0,Integrated Solution,1
210,DEAL0158,2013-07-15,2013,Loudr,FIRM0365,200000,200000.0,1,200000.0,undisclosed,Convertible Note,USA,San Francisco,2013,Legal Document Automation,Corporate,Contracts,NONE,NONE,1.0,0.0,Integrated Solution,0
211,DEAL0159,2013-07-15,2013,Mark43,FIRM0253,above,200000.0,7,28571.428571428572,General Catalyst,Seed Fund,USA,New York,2012,E-Discovery,Corporate,Legal Ops,Other Practice Tech,NONE,1.0,0.0,Integrated Solution,1
212,DEAL0159,2013-07-15,2013,Mark43,FIRM0253,above,200000.0,7,28571.428571428572,Grape Arbor VC,Seed Fund,USA,New York,2012,E-Discovery,Corporate,Legal Ops,Other Practice Tech,NONE,1.0,0.0,Integrated Solution,1
213,DEAL0159,2013-07-15,2013,Mark43,FIRM0253,above,200000.0,7,28571.428571428572,Launchpad LA,Seed Fund,USA,New York,2012,E-Discovery,Corporate,Legal Ops,Other Practice Tech,NONE,1.0,0.0,Integrated Solution,1
